num,data_div,unrestricted_axis,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
481,20,2,8,24,0.3209327161312103,5,17,0.784005343914032,8,12,8,2,0.8726871609687805
481,30,2,8,24,0.3291749954223633,5,16,0.7452284097671509,8,12,8,2,0.8426597714424133
481,40,2,8,24,0.30439892411231995,4,8,0.7761338949203491,7,21,4,4,0.8786917328834534
482,10,0,9,26,0.403049111366272,14,29,0.385631799697876,11,20,11,29,0.45177289843559265
482,20,0,9,24,0.4475322961807251,14,29,0.39506277441978455,11,20,11,29,0.5093632936477661
482,30,0,9,24,0.4356132447719574,14,29,0.394422322511673,13,17,12,28,0.5154067873954773
482,40,0,9,24,0.42867639660835266,14,29,0.43106552958488464,13,17,12,28,0.5523861050605774
483,10,0,8,26,0.3152726888656616,12,2,0.6472539901733398,9,9,12,2,0.7341156005859375
483,20,0,8,26,0.30188944935798645,11,2,0.6420300602912903,8,13,9,2,0.7228400111198425
483,30,0,8,29,0.3169372081756592,14,2,0.6898642182350159,9,10,12,2,0.7542644739151001
483,40,0,8,28,0.26300910115242004,11,2,0.6785481572151184,9,11,12,2,0.7404186129570007
484,10,1,8,22,0.5207833647727966,5,8,0.4370464086532593,8,21,12,3,0.51895672082901
484,20,1,8,20,0.4662938714027405,5,7,0.5035247802734375,8,20,9,4,0.5274916291236877
484,30,1,8,21,0.4652240574359894,6,5,0.5272640585899353,8,24,8,5,0.5383396148681641
485,10,1,8,22,0.4062751829624176,6,6,0.5600011944770813,8,29,7,6,0.5252149105072021
485,20,1,8,22,0.41480618715286255,6,7,0.5702354907989502,8,29,7,7,0.5294786691665649
485,30,1,8,22,0.4041401445865631,6,7,0.5687624216079712,8,29,7,6,0.5264624953269958
485,40,1,8,20,0.4076331555843353,5,7,0.5622268915176392,8,24,7,5,0.5356274247169495
486,10,2,9,27,0.32390210032463074,14,18,0.3785797655582428,12,28,12,29,0.23412132263183594
486,20,2,9,28,0.3576074242591858,14,13,0.39058658480644226,12,29,13,23,0.2548997104167938
486,30,2,9,27,0.40885767340660095,14,11,0.4402654767036438,11,29,12,22,0.30050426721572876
486,40,2,9,26,0.42910483479499817,14,9,0.45923855900764465,10,29,11,18,0.3292793929576874
487,10,2,3,29,0.3800755739212036,14,29,-0.03826563060283661,3,29,7,0,0.3956538140773773
487,20,2,9,25,0.38013967871665955,14,11,0.45180660486221313,10,29,11,17,0.2939487397670746
487,30,2,9,26,0.4017551839351654,14,10,0.43710580468177795,10,29,11,18,0.30131614208221436
487,40,2,9,26,0.40510424971580505,14,10,0.45559343695640564,11,29,13,16,0.31038111448287964
488,10,2,9,26,0.47779059410095215,14,29,-0.06752900779247284,9,26,14,25,0.2194540649652481
488,20,2,9,24,0.43476688861846924,14,29,-0.030678680166602135,9,24,14,23,0.19952139258384705
488,30,2,9,24,0.4265246093273163,14,29,0.0035653579980134964,9,24,13,28,0.21427439153194427
488,40,2,8,29,0.36558496952056885,14,29,0.11871974170207977,8,29,9,29,0.2962632179260254
489,10,2,3,29,0.16353048384189606,6,29,0.4044681787490845,8,24,8,6,0.4246060848236084
489,20,2,3,29,0.16837415099143982,6,29,0.42522767186164856,8,29,7,9,0.41975536942481995
489,30,2,3,29,0.17668159306049347,6,15,0.4366472661495209,8,26,7,8,0.45482930541038513
489,40,2,3,29,0.19891740381717682,6,15,0.47876086831092834,8,23,7,8,0.5029363036155701
500,10,2,9,23,0.8686733841896057,5,29,-0.022008411586284637,9,23,14,11,0.6109294295310974
500,20,2,8,29,0.8614670634269714,5,29,0.01609085500240326,8,29,13,7,0.6615433096885681
500,30,2,8,29,0.8200077414512634,5,29,0.0807001143693924,8,29,10,21,0.6762000322341919
500,40,2,8,29,0.5974772572517395,5,29,0.3728085160255432,8,24,11,4,0.7186189293861389
502,10,0,9,27,0.3777693212032318,14,29,0.41164863109588623,13,18,12,29,0.44050854444503784
502,20,0,9,25,0.43569567799568176,14,29,0.3870069980621338,11,20,11,29,0.4939880669116974
502,30,0,9,24,0.41756579279899597,14,29,0.40928998589515686,13,17,12,28,0.5076849460601807
502,40,0,8,29,0.41546332836151123,14,29,0.43598631024360657,10,15,10,28,0.5742242932319641
504,10,1,8,26,0.5562027096748352,5,9,0.38226690888404846,8,26,10,14,0.5054566264152527
504,20,1,8,24,0.4907764196395874,6,7,0.4695006012916565,8,26,9,7,0.5094343423843384
504,30,1,8,23,0.47445905208587646,7,5,0.5297108888626099,8,25,8,7,0.5360080599784851
504,40,1,8,21,0.4720233380794525,6,5,0.5313776135444641,8,21,9,4,0.5437244772911072
506,10,2,9,29,0.32006481289863586,14,16,0.3463278114795685,14,28,14,29,0.212635338306427
506,20,2,13,29,0.1362227350473404,14,29,0.16970667243003845,13,29,13,29,0.030908014625310898
506,30,2,9,29,0.3317479193210602,14,15,0.35528722405433655,14,28,14,29,0.2230522334575653
506,40,2,9,26,0.4342024028301239,14,10,0.4646327495574951,10,29,11,18,0.3302813470363617
508,10,2,9,24,0.4196286201477051,14,29,-0.06944745779037476,9,24,14,24,0.1714530736207962
508,20,2,9,23,0.46123602986335754,14,29,-0.04252965375781059,9,23,13,27,0.2193194478750229
508,30,2,9,25,0.45327240228652954,14,29,-0.03432716801762581,9,25,14,24,0.20495693385601044
508,40,2,8,29,0.35538673400878906,14,29,0.15297091007232666,8,29,9,29,0.2928012013435364
520,10,2,9,25,0.7475484609603882,5,29,-0.01275691483169794,9,25,11,23,0.4911178946495056
520,20,2,9,22,0.7619177103042603,5,29,-0.012082400731742382,9,21,11,21,0.5452836751937866
520,30,2,9,18,0.7768470644950867,5,29,0.08022335916757584,9,17,11,17,0.6259840130805969
520,40,2,9,15,0.7121187448501587,5,29,0.14838741719722748,9,14,13,7,0.6060969829559326
521,10,2,9,24,0.28996121883392334,14,29,0.5663177967071533,13,14,13,16,0.6118358373641968
521,20,2,9,23,0.25738003849983215,5,29,0.6234427690505981,9,15,12,3,0.6598354578018188
521,30,2,9,23,0.2371312826871872,6,6,0.7434801459312439,9,12,12,2,0.7733567357063293
521,40,2,9,24,0.180109441280365,6,6,0.7396038174629211,8,17,7,4,0.755450427532196
522,10,0,9,25,0.767349362373352,14,29,0.03177226707339287,9,24,11,20,0.5424326658248901
522,20,0,9,23,0.7790831923484802,14,29,0.04999721422791481,9,22,11,19,0.5769627690315247
522,30,0,9,20,0.720177173614502,14,29,0.05456589162349701,9,19,11,17,0.5766333341598511
522,40,0,9,17,0.6241251826286316,13,2,0.21245063841342926,9,15,12,8,0.6077169179916382
523,10,0,9,28,0.03586047515273094,14,29,0.07489312440156937,13,19,12,29,0.06452207267284393
523,20,0,9,25,0.1601943075656891,14,6,0.4371548593044281,12,13,14,9,0.42773884534835815
523,30,0,8,26,0.2769198715686798,11,2,0.7119410634040833,8,13,8,3,0.7793689370155334
523,40,0,8,29,0.21637246012687683,12,3,0.6914641261100769,9,12,11,3,0.717650830745697
524,10,1,9,20,0.5945637226104736,14,5,0.3997306525707245,9,22,10,24,0.4952206313610077
524,20,1,8,25,0.6615753769874573,14,4,0.5642122030258179,8,29,9,22,0.6361764669418335
524,30,1,9,18,0.5314730405807495,14,5,0.5068893432617188,9,21,10,16,0.517076849937439
524,40,1,8,27,0.5684966444969177,14,5,0.6050038933753967,9,19,10,12,0.5895272493362427
525,10,1,8,23,0.4833778738975525,14,4,0.7330971360206604,9,19,10,6,0.646497368812561
525,20,1,10,18,0.42734992504119873,14,7,0.7251190543174744,9,28,10,11,0.5780479311943054
525,30,1,8,24,0.5021007657051086,12,4,0.723059892654419,9,18,10,6,0.6500184535980225
525,40,1,8,27,0.4638008177280426,14,4,0.7117297053337097,9,20,10,7,0.611678421497345
526,10,2,8,23,0.5409511923789978,10,3,0.5371058583259583,9,18,11,4,0.5313023924827576
526,20,2,8,29,0.6773810982704163,8,6,0.6645015478134155,9,19,10,7,0.6367447972297668
526,30,2,14,10,0.4029569625854492,7,8,0.37011268734931946,11,11,14,5,0.3794586658477783
526,40,2,8,29,0.6129359006881714,13,5,0.6166713833808899,11,18,13,10,0.5687686204910278
527,10,2,8,23,0.38904860615730286,12,3,0.3801235556602478,9,17,10,8,0.3761984705924988
527,20,2,8,25,0.6675031781196594,14,3,0.678408145904541,10,14,13,4,0.6463468670845032
527,30,2,3,29,0.4693213403224945,9,18,0.14195868372917175,3,29,0,0,0.5076414346694946
527,40,2,8,29,0.6980236768722534,8,7,0.7188004851341248,9,23,10,6,0.650648832321167
528,10,2,8,17,0.4975525438785553,14,29,-0.12181505560874939,8,17,12,22,0.36326727271080017
528,20,2,8,29,0.49969154596328735,14,29,0.0436619371175766,8,29,11,29,0.32763034105300903
528,30,2,9,16,0.5936919450759888,14,29,0.019977422431111336,9,16,11,27,0.43708521127700806
528,40,2,8,29,0.5042998194694519,5,29,0.03728017956018448,8,29,10,29,0.3808731436729431
529,10,2,9,25,0.2512105107307434,14,29,0.3793589472770691,12,15,11,26,0.364617258310318
529,20,2,3,29,0.179775208234787,14,4,0.5125695466995239,10,16,13,5,0.49003875255584717
529,30,2,3,28,0.21898528933525085,8,5,0.5486066341400146,8,23,7,8,0.5423216223716736
529,40,2,3,29,0.1881445199251175,8,6,0.5434434413909912,8,25,7,9,0.5231406688690186
540,10,2,9,23,0.7381766438484192,5,29,-0.051046792417764664,9,23,11,23,0.5041792392730713
540,20,2,9,27,0.6638402342796326,5,29,0.02955184504389763,9,27,11,24,0.4490889310836792
540,30,2,8,22,0.7084432244300842,5,29,0.1252845674753189,9,14,10,27,0.6096553206443787
540,40,2,9,16,0.6721024513244629,5,29,0.1637122929096222,9,14,14,5,0.5924790501594543
542,10,0,9,29,0.7106768488883972,4,29,-0.01409340463578701,9,29,14,10,0.4577639102935791
542,20,0,8,29,0.7554358243942261,14,29,0.07545546442270279,9,18,10,29,0.6024491786956787
542,30,0,8,29,0.7347408533096313,14,29,0.08561383932828903,9,17,10,29,0.6065101027488708
542,40,0,8,22,0.6362513899803162,6,6,0.2225208282470703,9,12,14,4,0.6281976103782654
544,10,1,8,22,0.6075224876403809,14,1,0.3426952660083771,8,22,10,24,0.5292983651161194
544,20,1,9,18,0.6253582239151001,9,2,0.3695508539676666,9,18,11,21,0.5320582985877991
544,30,1,8,24,0.6330749988555908,14,3,0.5462077260017395,8,27,9,21,0.6193638443946838
544,40,1,8,24,0.5491471886634827,14,4,0.6019716262817383,9,18,10,11,0.5831741690635681
546,10,2,8,19,0.6592091917991638,9,3,0.6641775965690613,9,12,10,3,0.6514831781387329
546,20,2,8,29,0.6384276151657104,8,9,0.6375502943992615,9,24,10,9,0.5741837024688721
546,30,2,14,8,0.4035996198654175,10,4,0.3669665455818176,12,8,14,5,0.38611987233161926
546,40,2,14,8,0.39176037907600403,11,3,0.34725677967071533,13,7,11,16,0.3682185411453247
548,10,2,9,15,0.46154871582984924,14,29,-0.11100398749113083,9,15,12,25,0.3121545910835266
548,20,2,8,29,0.4932120144367218,14,29,0.03061031736433506,8,29,14,9,0.38407212495803833
548,30,2,9,16,0.5982748866081238,14,29,-0.029442904517054558,9,16,12,25,0.4271787703037262
548,40,2,9,16,0.5381277799606323,5,29,0.08619634807109833,9,16,11,18,0.4425157308578491
560,10,2,9,22,0.7468915581703186,14,29,0.12316234409809113,9,21,10,29,0.6153929233551025
560,20,2,9,23,0.6474251747131348,14,29,0.12991105020046234,9,21,10,28,0.5606471300125122
560,30,2,9,22,0.6393622756004333,14,29,0.22475992143154144,9,20,10,24,0.6122071146965027
560,40,2,8,29,0.5029875040054321,5,29,0.3789094090461731,8,19,12,2,0.658796489238739
561,10,2,8,22,0.47560110688209534,5,29,0.5406472682952881,7,29,4,1,0.7516855597496033
561,20,2,8,22,0.3110973536968231,3,7,0.25050199031829834,8,6,14,0,0.43359872698783875
561,30,2,8,22,0.353586882352829,5,29,0.3820616900920868,8,5,12,0,0.5648855566978455
562,10,0,9,24,0.423411101102829,14,29,0.33869120478630066,13,17,12,29,0.44002971053123474
562,20,0,8,29,0.516059935092926,14,29,0.33783262968063354,13,17,12,29,0.542148768901825
562,30,0,8,29,0.30962255597114563,14,29,0.2871396839618683,10,15,10,29,0.3977575898170471
562,40,0,8,29,0.26383066177368164,14,2,0.3145800828933716,9,11,14,2,0.4225786030292511
563,10,0,8,27,0.34580084681510925,14,2,0.4717124402523041,8,16,10,3,0.5847882032394409
563,20,0,8,24,0.33418142795562744,11,2,0.5089369416236877,8,11,10,2,0.6298561096191406
563,30,0,8,24,0.22370389103889465,14,0,0.41995710134506226,8,4,10,0,0.5161301493644714
563,40,0,8,24,0.2772368788719177,14,1,0.6206774711608887,9,6,12,1,0.7102959752082825
564,10,1,8,15,0.8006551861763,5,2,0.7884377837181091,8,16,10,3,0.8732936978340149
564,20,1,9,8,0.7398499250411987,4,0,0.8395096063613892,8,9,9,1,0.8800106644630432
564,30,1,8,11,0.7222260236740112,6,0,0.8787400126457214,8,11,8,2,0.9033420085906982
564,40,1,9,10,0.6722400188446045,11,1,0.829059898853302,8,16,8,3,0.8473511934280396
565,10,1,8,12,0.6608416438102722,5,2,0.8722642660140991,8,12,7,2,0.8803452849388123
565,20,1,8,9,0.5146189332008362,3,3,0.6868748068809509,7,17,3,3,0.6996208429336548
565,30,1,8,10,0.5366300344467163,3,2,0.726047933101654,8,6,7,1,0.7453252673149109
566,10,2,4,29,0.12930120527744293,14,29,0.15097039937973022,13,29,13,29,0.1407342553138733
566,20,2,9,22,0.5270799398422241,14,6,0.5307258367538452,12,21,13,17,0.4689424932003021
566,30,2,8,29,0.42086225748062134,14,5,0.41980406641960144,12,20,14,13,0.38524794578552246
566,40,2,8,29,0.5344235301017761,14,4,0.5270388722419739,10,17,11,11,0.49842989444732666
567,10,2,8,29,0.41327527165412903,14,6,0.4309288263320923,11,18,12,13,0.3822553753852844
567,20,2,8,29,0.5051246285438538,14,6,0.5200806856155396,12,20,13,16,0.4581712484359741
567,30,2,8,29,0.505311906337738,14,5,0.517486035823822,10,18,11,11,0.46979933977127075
567,40,2,8,29,0.4688299596309662,14,5,0.47570154070854187,10,19,11,12,0.4297691881656647
568,10,2,9,23,0.4034932553768158,14,29,0.11008909344673157,11,19,11,29,0.2958218455314636
568,20,2,8,29,0.2575168311595917,14,29,0.016721822321414948,8,29,10,27,0.17779335379600525
568,30,2,8,29,0.2696897089481354,14,29,0.07025518268346786,9,20,10,26,0.19415706396102905
568,40,2,8,29,0.2626701891422272,14,29,0.1230437234044075,10,15,10,29,0.2549060583114624
569,10,2,8,29,0.27200043201446533,14,29,0.2960764765739441,11,11,10,28,0.3813287615776062
569,20,2,9,27,0.17507191002368927,14,4,0.2670663595199585,8,28,8,6,0.34341299533843994
569,30,2,8,29,0.14584368467330933,14,4,0.32524165511131287,8,20,8,5,0.41819676756858826
569,40,2,8,29,0.11437095701694489,11,3,0.31400880217552185,8,17,8,4,0.3857254683971405
580,10,2,9,24,0.7208189964294434,14,29,0.12274318933486938,9,23,10,29,0.5541267991065979
580,20,2,8,29,0.7132044434547424,14,29,0.156775563955307,8,29,10,14,0.6561365127563477
580,30,2,8,29,0.672834038734436,14,29,0.19680361449718475,9,18,10,24,0.6407684087753296
580,40,2,8,29,0.5887141823768616,5,29,0.3189348578453064,8,22,11,4,0.6827371120452881
582,10,0,8,29,0.44262489676475525,14,29,0.27225205302238464,14,14,12,29,0.4441240429878235
582,20,0,9,22,0.4279475510120392,14,29,0.3102439343929291,14,14,12,29,0.454544335603714
582,30,0,8,29,0.44932714104652405,14,29,0.32767757773399353,14,14,12,29,0.5054211616516113
582,40,0,8,29,0.3709765076637268,14,29,0.31529700756073,10,15,10,29,0.4354531466960907
584,10,1,8,13,0.7821259498596191,14,0,0.7976697087287903,8,12,10,2,0.8603214025497437
584,20,1,9,13,0.6179678440093994,11,2,0.6494179368019104,9,15,13,3,0.6748401522636414
584,30,1,9,10,0.6943944692611694,11,1,0.8318655490875244,8,16,8,4,0.8568289875984192
584,40,1,8,12,0.5056707859039307,3,3,0.6006724834442139,7,15,3,1,0.6242220401763916
586,10,2,9,28,0.42784661054611206,14,11,0.4259051978588104,12,27,12,29,0.32453906536102295
586,20,2,9,24,0.3759852945804596,14,10,0.3997190594673157,13,24,13,25,0.3168306052684784
586,30,2,8,29,0.4672369360923767,11,6,0.47146403789520264,11,21,13,12,0.4193033277988434
586,40,2,8,29,0.5843995809555054,13,4,0.5833655595779419,10,16,11,10,0.552689790725708
588,10,2,9,24,0.2960081100463867,14,29,0.07568580657243729,9,23,10,29,0.17177385091781616
588,20,2,9,23,0.1989489197731018,14,29,0.09235930442810059,13,17,12,29,0.1406777799129486
588,30,2,8,29,0.42013996839523315,14,29,0.1516820192337036,10,14,10,29,0.37982627749443054
588,40,2,8,29,0.2865578532218933,14,29,0.15789499878883362,8,29,9,29,0.32295095920562744
600,10,2,8,22,0.3914874494075775,14,29,0.10801178961992264,10,12,10,29,0.3525678813457489
600,20,2,8,22,0.3649172782897949,14,29,0.13722741603851318,10,12,10,28,0.35148507356643677
600,30,2,8,19,0.3927095830440521,14,29,0.1708100140094757,14,9,11,29,0.43248236179351807
600,40,2,8,16,0.3888237178325653,5,29,0.13034862279891968,7,10,12,0,0.42792677879333496
601,10,2,7,29,0.21999000012874603,3,6,0.3882755935192108,6,17,1,3,0.49998739361763
601,20,2,7,29,0.18369197845458984,4,13,0.20214971899986267,6,9,3,1,0.3231847584247589
601,30,2,7,29,0.16499026119709015,3,3,0.4107988476753235,6,12,1,3,0.49424129724502563
601,40,2,7,29,0.09194836765527725,0,1,0.2875532805919647,6,9,0,2,0.3285878896713257
602,10,0,8,29,0.30209389328956604,14,29,0.13648438453674316,14,13,12,28,0.3086147606372833
602,20,0,8,29,0.2932583689689636,14,29,0.15783831477165222,9,17,10,21,0.3277740478515625
602,30,0,8,29,0.30534863471984863,14,29,0.1328902244567871,14,13,12,28,0.3100258409976959
602,40,0,8,29,0.25637000799179077,14,29,0.12540820240974426,12,13,11,28,0.2509411573410034
603,10,0,8,20,0.1587579846382141,13,2,0.22808757424354553,8,4,11,0,0.3068488538265228
603,20,0,8,21,0.179230198264122,14,2,0.25523728132247925,8,11,10,2,0.32386940717697144
603,30,0,7,29,0.2116560935974121,5,3,0.2650826573371887,6,6,0,0,0.38185691833496094
603,40,0,7,29,0.16932936012744904,5,3,0.3339313566684723,6,9,0,1,0.4201529920101166
604,10,1,8,21,0.5353272557258606,10,3,0.6964066028594971,8,27,8,6,0.6830491423606873
604,20,1,8,25,0.5228523015975952,11,4,0.659031093120575,8,29,8,9,0.6233806014060974
604,30,1,8,27,0.5508691072463989,9,5,0.6967321038246155,8,29,8,9,0.6512525677680969
604,40,1,8,23,0.5271766185760498,9,4,0.6647632718086243,8,29,8,8,0.6355147957801819
605,10,1,8,18,0.5886892080307007,12,2,0.80971759557724,9,14,11,3,0.7934683561325073
605,20,1,8,27,0.5253483653068542,12,4,0.7976994514465332,9,22,11,5,0.7069404721260071
605,30,1,8,27,0.5349246859550476,14,4,0.7937590479850769,9,20,10,7,0.6864403486251831
605,40,1,8,24,0.4789734184741974,9,4,0.6870983242988586,8,29,7,8,0.6356436610221863
606,10,2,8,22,0.26118722558021545,6,7,0.27349692583084106,8,26,6,9,0.2583261728286743
606,20,2,8,21,0.2888261079788208,5,9,0.29764196276664734,8,25,6,7,0.2850608825683594
606,30,2,8,29,0.09703663736581802,6,29,0.0977228432893753,9,25,6,29,0.08223187178373337
606,40,2,8,25,0.09540177881717682,6,17,0.09147880226373672,8,25,8,13,0.08795548975467682
607,10,2,8,23,0.2861526608467102,6,7,0.2968304455280304,8,29,6,8,0.27920839190483093
607,20,2,8,22,0.299514502286911,6,7,0.3031246066093445,8,24,7,6,0.2928619682788849
607,30,2,8,21,0.29271620512008667,6,6,0.30206388235092163,8,22,6,7,0.29020631313323975
607,40,2,8,22,0.28642740845680237,6,7,0.29818475246429443,8,26,6,8,0.28304868936538696
608,10,2,11,7,0.18930847942829132,14,29,-0.14081907272338867,11,7,11,26,0.15204690396785736
608,20,2,8,27,0.1964307725429535,14,29,0.006993134971708059,8,26,10,29,0.12435571104288101
608,30,2,8,24,0.17482057213783264,14,29,0.011300232261419296,14,8,11,29,0.12649570405483246
608,40,2,8,22,0.2021927684545517,14,29,0.05928019434213638,12,6,10,29,0.1418798714876175
609,10,2,2,29,0.012006998062133789,14,29,0.05419238656759262,11,28,11,29,0.012006998062133789
609,20,2,8,24,0.07617631554603577,14,29,0.04628588631749153,12,7,10,29,0.041653841733932495
609,30,2,2,23,0.04040243849158287,13,29,0.04247604310512543,3,25,4,29,0.04123530164361
609,40,2,7,29,0.03500521555542946,14,29,-0.012164255604147911,7,29,12,28,0.026362843811511993
620,10,2,8,21,0.40236973762512207,14,29,0.09410610795021057,10,11,10,29,0.3595747947692871
620,20,2,8,19,0.39377254247665405,14,29,0.13359208405017853,13,10,11,28,0.39923542737960815
620,30,2,8,19,0.390919953584671,14,29,0.1603303700685501,10,11,10,26,0.42901313304901123
620,40,2,8,17,0.39077767729759216,14,29,0.06642773002386093,10,10,10,28,0.37120455503463745
622,10,0,8,28,0.2888413965702057,14,29,0.13976767659187317,10,13,10,29,0.2929195761680603
622,20,0,8,29,0.28948479890823364,14,29,0.13440407812595367,14,13,12,28,0.30123400688171387
622,30,0,8,26,0.2956077456474304,14,29,0.14237231016159058,8,20,10,11,0.32725128531455994
622,40,0,8,25,0.2744981646537781,14,29,0.166783407330513,10,13,10,29,0.3170230984687805
624,10,1,8,23,0.61570143699646,10,3,0.752827525138855,8,29,8,6,0.746061384677887
624,20,1,8,25,0.5645031929016113,11,4,0.7118189334869385,8,29,8,9,0.6722069978713989
624,30,1,8,26,0.553779661655426,9,5,0.7147950530052185,8,29,8,9,0.6628134846687317
624,40,1,8,28,0.4932848811149597,10,5,0.6529064774513245,8,29,8,10,0.5867499709129333
626,10,2,8,21,0.2719408869743347,5,8,0.28102779388427734,8,22,7,5,0.2702305018901825
626,20,2,8,22,0.27246782183647156,6,7,0.28018826246261597,8,24,6,8,0.26817649602890015
626,30,2,8,20,0.28270024061203003,5,9,0.2918849587440491,8,23,6,7,0.2816685140132904
626,40,2,8,20,0.2854824364185333,5,8,0.2971377372741699,8,23,6,7,0.2857236862182617
628,10,2,8,26,0.1926838457584381,14,29,-0.02028467319905758,8,26,11,29,0.10496360063552856
628,20,2,8,29,0.187165766954422,14,29,0.016968023031949997,8,29,10,29,0.10581973195075989
628,30,2,8,29,0.18878254294395447,14,29,-0.009576184675097466,8,29,13,26,0.11065176874399185
628,40,2,8,22,0.17173008620738983,14,29,-0.00621689110994339,8,22,10,29,0.13699230551719666
